2018-04-22,13:13,chamber,"0.3,0.1,0.3,0.1,0.3,0.1,0.1,0.1",16.8,1524474329,"0.1037,0.2413,0.2657,0.1233,0.2701,0.1241,0.2225,0.2868"
2018-04-22,13:13,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.1,0.1",16.833333333333332,1524474449,"0.1047,0.222,0.2688,0.1037,0.274,0.1044,0.2024,0.2806"
2018-04-22,13:14,chamber,"0.3,0.1,0.3,0.3,0.1,0.3,0.1,0.1",16.933333333333334,1524474809,"0.1071,0.1636,0.2811,0.0992,0.2862,0.0994,0.1398,0.2211"
2018-04-22,13:14,chamber,"0.3,0.1,0.1,0.3,0.1,0.3,0.1,0.1",16.966666666666665,1524474929,"0.1084,0.1432,0.2852,0.1007,0.2782,0.101,0.1186,0.2019"
2018-04-22,13:14,chamber,"0.3,0.1,0.1,0.3,0.1,0.3,0.3,0.1",17.0,1524475049,"0.1105,0.1212,0.2779,0.1019,0.2585,0.1024,0.1012,0.1821"
2018-04-22,13:14,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.1",17.033333333333335,1524475169,"0.112,0.1014,0.2593,0.1042,0.2379,0.1042,0.0945,0.162"
2018-04-22,13:14,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.3",17.133333333333333,1524475529,"0.1173,0.0956,0.1994,0.1085,0.1784,0.1088,0.1001,0.1003"
2018-04-22,13:15,chamber,"0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3",17.266666666666666,1524476009,"0.1239,0.1005,0.1176,0.1155,0.0995,0.1128,0.1052,0.0962"
2018-04-22,13:15,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3",17.3,1524476129,"0.1239,0.1017,0.101,0.116,0.0929,0.1132,0.1076,0.0981"
2018-04-22,13:21,chamber,"0.1,0.3,0.3,0.1,0.3,0.3,0.3,0.3",19.4,1524483689,"0.2867,0.249,0.2097,0.2863,0.2241,0.2636,0.2433,0.2229"
2018-04-22,13:22,chamber,"0.1,0.3,0.3,0.1,0.3,0.1,0.3,0.3",19.6,1524484409,"0.1812,0.271,0.2282,0.1825,0.2428,0.2867,0.2635,0.2411"
2018-04-22,13:22,chamber,"0.3,0.1,0.3,0.3,0.3,0.1,0.3,0.3",19.733333333333334,1524484889,"0.1018,0.2856,0.2412,0.1016,0.2578,0.2254,0.28,0.2534"
2018-04-22,13:22,chamber,"0.3,0.1,0.3,0.3,0.3,0.1,0.1,0.3",19.8,1524485129,"0.0958,0.2589,0.2482,0.0978,0.2653,0.185,0.2884,0.2595"
2018-04-22,13:23,chamber,"0.3,0.1,0.3,0.3,0.3,0.3,0.1,0.3",19.933333333333334,1524485609,"0.1008,0.1776,0.2631,0.1014,0.2807,0.1042,0.2219,0.2746"
2018-04-22,13:23,chamber,"0.3,0.1,0.3,0.3,0.1,0.3,0.1,0.3",20.0,1524485849,"0.1014,0.135,0.2685,0.105,0.2878,0.0985,0.1823,0.2803"
2018-04-22,13:23,chamber,"0.3,0.3,0.3,0.3,0.1,0.3,0.1,0.1",20.066666666666666,1524486089,"0.1054,0.0974,0.2762,0.1088,0.2603,0.1012,0.1403,0.2857"
2018-04-22,13:24,chamber,"0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.1",20.133333333333333,1524486329,"0.1105,0.0923,0.2856,0.1105,0.2201,0.1032,0.1015,0.2574"
2018-04-22,13:24,chamber,"0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.1",20.333333333333332,1524487049,"0.1202,0.0982,0.1838,0.1204,0.0998,0.1135,0.1023,0.1359"
2018-04-22,13:24,chamber,"0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3",20.4,1524487289,"0.1246,0.1002,0.1431,0.1228,0.0931,0.1154,0.1036,0.0987"
2018-04-22,13:25,chamber,"0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3",20.466666666666665,1524487529,"0.1278,0.1025,0.1024,0.1262,0.096,0.1179,0.1077,0.0954"
2018-04-22,13:31,chamber,"0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3",22.466666666666665,1524494729,"0.2857,0.236,0.2094,0.2837,0.2047,0.2618,0.2267,0.2117"
2018-04-22,13:31,chamber,"0.1,0.3,0.3,0.1,0.3,0.3,0.3,0.3",22.5,1524494849,"0.2782,0.2381,0.212,0.2878,0.2077,0.2647,0.2303,0.2147"
2018-04-22,13:32,chamber,"0.1,0.3,0.3,0.1,0.3,0.1,0.3,0.3",22.7,1524495569,"0.1601,0.2578,0.2262,0.1831,0.2243,0.2868,0.246,0.2322"
2018-04-22,13:32,chamber,"0.3,0.3,0.3,0.1,0.3,0.1,0.3,0.3",22.8,1524495929,"0.1019,0.268,0.236,0.1208,0.2341,0.2403,0.2545,0.2412"
